ID,Latitudine,Longitudine,Alloggio,Tipologia,Prezzo,Cibo,Animali ammessi,Stagione rilevante,Souvenir locali,Località
3826,44.33631995931208,11.32664193821767,No,Visite storico-culturali,247,Vegetarian,No,Autunno-inverno,Sì,Autunno-inverno
3827,44.74188689033301,11.326218603184252,Sì,Villaggio turistico,61,Vegan,Sì,Nessuna informazione,No,Primavera-estate
3828,40.191826729239274,15.321845461141773,No,Visite storico-culturali,422,Nessuna informazione,No,Nessuna informazione,Sì,Autunno-inverno
3829,42.94494963621608,11.248501051101492,Sì,Ostello,238,Gluten-free,No,Nessuna informazione,Sì,Nessuna informazione
3830,45.015264357178594,12.414823272698957,No,Visite storico-culturali,486,Gluten-free,Sì,Nessuna informazione,Sì,Primavera-estate
3831,43.57424693727397,12.394901506417666,No,Gastronomia,46,Nessuna informazione,No,Autunno-inverno,No,Primavera-estate
3832,44.46539077855005,11.707364677857871,No,Visite storico-culturali,234,Vegan,Sì,Autunno-inverno,No,Nessuna informazione
3833,46.30896943714548,11.252595278258084,No,Gastronomia,277,Vegan,No,Primavera-estate,Sì,Primavera-estate
3834,45.64097938843874,13.021447430650356,Sì,Hotel,169,Vegetarian,No,Autunno-inverno,Sì,Primavera-estate
3835,41.560474174107696,14.46023097316366,No,Gastronomia,327,Vegetarian,No,Primavera-estate,Sì,Autunno-inverno
3836,46.37530961699304,11.200821422105177,No,Visite storico-culturali,406,Vegetarian,No,Autunno-inverno,No,Nessuna informazione
3837,41.01042541363943,16.990932130587236,Sì,Hotel,352,Vegetarian,No,Nessuna informazione,No,Nessuna informazione
3838,46.29285342016158,12.003183414229284,Sì,Hotel,101,Nessuna informazione,Sì,Nessuna informazione,Sì,Primavera-estate
3839,44.527939257268955,9.017634430058584,Sì,Villaggio turistico,137,Nessuna informazione,Sì,Autunno-inverno,Sì,Primavera-estate
3840,45.69807196524212,12.845495074583663,No,Gastronomia,403,Vegan,Sì,Nessuna informazione,Sì,Nessuna informazione
3841,41.93034718866678,14.63867309287265,No,All'aperto,336,Vegan,No,Autunno-inverno,No,Autunno-inverno
3842,39.647330982273914,9.048322323598374,Sì,Ostello,112,Vegetarian,No,Primavera-estate,No,Nessuna informazione
3843,40.46799209079075,9.461064528328643,Sì,Hotel,30,Gluten-free,Sì,Primavera-estate,Sì,Autunno-inverno
3844,42.382491669081176,13.958896958551238,No,All'aperto,184,Vegetarian,Sì,Primavera-estate,Sì,Nessuna informazione
3845,40.37905569747472,16.568269990291164,No,Visite storico-culturali,298,Vegetarian,No,Autunno-inverno,No,Primavera-estate
3846,36.79813845331862,15.085522964707451,No,Gastronomia,256,Nessuna informazione,Sì,Autunno-inverno,No,Nessuna informazione
3847,37.80650434281168,12.494370267379114,Sì,Ostello,100,Gluten-free,No,Primavera-estate,No,Nessuna informazione
3848,41.00164780207356,15.764552728015577,Sì,Hotel,69,Vegan,No,Nessuna informazione,Sì,Nessuna informazione
3849,46.171014522279215,10.165768285596014,No,Gastronomia,73,Vegan,Sì,Nessuna informazione,No,Nessuna informazione
3850,40.20101327270257,16.519868209991177,Sì,Ostello,105,Vegan,Sì,Nessuna informazione,Sì,Primavera-estate
3851,44.97373040090805,9.250214739734666,Sì,Ostello,288,Vegan,Sì,Autunno-inverno,No,Nessuna informazione
3852,46.50233920723673,10.116695500148419,No,All'aperto,316,Vegan,Sì,Primavera-estate,No,Autunno-inverno
3853,45.64884894974066,12.13671713912759,Sì,Ostello,384,Gluten-free,No,Nessuna informazione,No,Nessuna informazione
3854,40.52547659492124,16.410950521039368,Sì,Villaggio turistico,88,Gluten-free,Sì,Autunno-inverno,No,Autunno-inverno
3855,44.67117757342626,7.114951927243794,No,Visite storico-culturali,121,Vegetarian,No,Nessuna informazione,Sì,Primavera-estate
3856,45.4486673551813,8.252145958119003,Sì,Bed & Breakfast,302,Gluten-free,No,Autunno-inverno,No,Primavera-estate
3857,42.271941158497306,12.22674288099589,No,All'aperto,201,Vegetarian,No,Autunno-inverno,Sì,Primavera-estate
3858,43.508147180580266,11.523925498043727,No,Gastronomia,245,Vegan,No,Nessuna informazione,Sì,Nessuna informazione
3859,46.27895140592827,10.61543967102412,No,All'aperto,112,Gluten-free,Sì,Primavera-estate,Sì,Autunno-inverno
3860,44.274781284999555,8.395850657354224,No,Gastronomia,324,Vegan,Sì,Nessuna informazione,Sì,Primavera-estate
3861,41.5111556917904,14.496254892141328,Sì,Hotel,434,Nessuna informazione,Sì,Nessuna informazione,No,Primavera-estate
3862,44.00656445951594,12.47998808707792,Sì,Ostello,386,Nessuna informazione,No,Nessuna informazione,No,Nessuna informazione
3863,41.16162144744571,14.719424682559087,Sì,Hotel,499,Vegetarian,Sì,Autunno-inverno,Sì,Autunno-inverno
3864,43.82880903524384,10.692321565608168,No,Gastronomia,492,Vegetarian,Sì,Autunno-inverno,No,Nessuna informazione
3865,46.62630493396885,11.740948464012929,No,All'aperto,50,Nessuna informazione,Sì,Nessuna informazione,Sì,Autunno-inverno
3866,46.93824421849866,11.172540685629805,Sì,Ostello,136,Vegetarian,No,Autunno-inverno,Sì,Autunno-inverno
3867,40.65138290537743,15.205448265192683,No,Visite storico-culturali,458,Gluten-free,Sì,Primavera-estate,No,Primavera-estate
3868,42.869973527407765,12.168566768232054,Sì,Ostello,164,Nessuna informazione,Sì,Primavera-estate,Sì,Nessuna informazione
3869,41.70730230333679,15.396172950931962,Sì,Villaggio turistico,404,Nessuna informazione,No,Autunno-inverno,Sì,Nessuna informazione
3870,40.71916616898506,15.662972250525709,No,Visite storico-culturali,67,Nessuna informazione,Sì,Nessuna informazione,Sì,Nessuna informazione
3871,46.18371801091061,10.007278813911508,No,Gastronomia,279,Gluten-free,No,Autunno-inverno,Sì,Nessuna informazione
3872,45.56589240825866,8.46607190726771,No,All'aperto,162,Vegan,No,Autunno-inverno,Sì,Primavera-estate
3873,45.02342310898208,9.296808886976066,No,Gastronomia,43,Vegan,No,Nessuna informazione,No,Autunno-inverno
3874,45.1949331072989,12.10798278280279,Sì,Villaggio turistico,120,Nessuna informazione,Sì,Autunno-inverno,Sì,Nessuna informazione
3875,40.64215860533562,17.666181557104046,Sì,Bed & Breakfast,141,Vegetarian,Sì,Autunno-inverno,Sì,Primavera-estate
3876,40.94256336350426,16.13062066541933,No,Visite storico-culturali,200,Vegan,Sì,Nessuna informazione,No,Autunno-inverno
3877,41.87162844390076,16.15119027531865,No,All'aperto,25,Vegan,Sì,Autunno-inverno,No,Autunno-inverno
3878,37.95018663183462,14.569399748905962,Sì,Ostello,330,Gluten-free,No,Nessuna informazione,Sì,Nessuna informazione
3879,41.2159351835803,15.15845628353902,Sì,Hotel,23,Vegetarian,No,Nessuna informazione,Sì,Nessuna informazione
3880,37.925743433363806,13.186482419059473,No,Gastronomia,470,Vegan,Sì,Primavera-estate,Sì,Autunno-inverno
3881,37.30579294175644,14.451506268012992,No,All'aperto,232,Vegetarian,No,Nessuna informazione,Sì,Primavera-estate
3882,43.752982161345386,12.383705954021028,Sì,Villaggio turistico,69,Gluten-free,Sì,Primavera-estate,No,Nessuna informazione
3883,46.4912290803066,12.861766854318414,Sì,Villaggio turistico,240,Nessuna informazione,Sì,Nessuna informazione,Sì,Nessuna informazione
3884,42.50256776062519,13.561606322339172,Sì,Bed & Breakfast,231,Vegan,No,Primavera-estate,Sì,Primavera-estate
3885,43.791075316500965,10.351209225989152,Sì,Hotel,450,Gluten-free,No,Autunno-inverno,Sì,Primavera-estate
3886,44.130870760833936,10.515175001044705,No,Visite storico-culturali,361,Vegetarian,Sì,Primavera-estate,No,Primavera-estate
3887,43.83518925879674,13.02521090964243,Sì,Villaggio turistico,78,Vegetarian,No,Primavera-estate,No,Nessuna informazione
3888,46.33041580058206,13.368998098495622,Sì,Ostello,22,Nessuna informazione,Sì,Nessuna informazione,No,Primavera-estate
3889,44.188949775685145,11.4665999884975,Sì,Ostello,20,Gluten-free,Sì,Primavera-estate,Sì,Primavera-estate
3890,41.72678972835716,13.027781822992894,No,Visite storico-culturali,427,Vegan,Sì,Primavera-estate,Sì,Autunno-inverno
3891,41.84651470344232,14.364522145016387,Sì,Ostello,377,Gluten-free,No,Primavera-estate,No,Primavera-estate
3892,42.62489395588432,13.84227120782964,Sì,Villaggio turistico,195,Gluten-free,No,Nessuna informazione,No,Primavera-estate
3893,45.56319849725332,10.722974853122606,Sì,Hotel,183,Vegan,Sì,Autunno-inverno,Sì,Autunno-inverno
3894,40.75981974264888,17.558340004639962,Sì,Villaggio turistico,389,Gluten-free,Sì,Primavera-estate,Sì,Nessuna informazione
3895,44.87131212030278,10.515617412494183,Sì,Bed & Breakfast,46,Vegan,Sì,Autunno-inverno,Sì,Nessuna informazione
3896,41.51481849020017,13.727752374430233,Sì,Hotel,393,Gluten-free,Sì,Autunno-inverno,Sì,Nessuna informazione
3897,43.3006656927825,13.231416421523301,No,Gastronomia,49,Nessuna informazione,Sì,Primavera-estate,No,Nessuna informazione
3898,42.7200697117843,13.647630534808357,Sì,Bed & Breakfast,307,Vegetarian,Sì,Primavera-estate,No,Primavera-estate
3899,45.12211313427837,10.428377613668715,No,All'aperto,500,Vegetarian,Sì,Autunno-inverno,No,Nessuna informazione
3900,41.82657789551143,15.909174120118593,No,Gastronomia,137,Nessuna informazione,No,Autunno-inverno,Sì,Nessuna informazione
3901,45.41444806052515,10.630369263255893,No,All'aperto,285,Gluten-free,Sì,Primavera-estate,Sì,Nessuna informazione
3902,40.166243034253135,18.253311144914157,Sì,Bed & Breakfast,111,Vegan,Sì,Nessuna informazione,Sì,Autunno-inverno
3903,41.838051293562344,14.85329592859112,Sì,Hotel,447,Nessuna informazione,No,Autunno-inverno,No,Nessuna informazione
3904,42.15375907915329,13.342100896722526,No,Gastronomia,400,Vegan,Sì,Primavera-estate,No,Nessuna informazione
3905,44.38760877005653,9.47304919166359,Sì,Bed & Breakfast,351,Vegetarian,Sì,Autunno-inverno,Sì,Nessuna informazione
3906,44.85088880943401,9.660918252489585,No,All'aperto,141,Nessuna informazione,Sì,Nessuna informazione,No,Nessuna informazione
3907,41.5748965745209,15.425130241635955,Sì,Ostello,364,Nessuna informazione,No,Nessuna informazione,No,Primavera-estate
3908,39.61572794278948,16.695712227659193,Sì,Hotel,277,Nessuna informazione,No,Nessuna informazione,No,Nessuna informazione
3909,43.57588324159154,11.45059839901532,Sì,Hotel,24,Vegan,Sì,Nessuna informazione,No,Nessuna informazione
3910,46.65574027941548,10.642314760813589,No,Visite storico-culturali,305,Vegetarian,Sì,Primavera-estate,No,Autunno-inverno
3911,41.26006928633675,14.594890869953762,No,Gastronomia,295,Vegetarian,No,Nessuna informazione,Sì,Primavera-estate
3912,37.931897264599506,12.623685605280318,Sì,Hotel,220,Vegan,Sì,Nessuna informazione,No,Autunno-inverno
3913,37.77176024136442,14.829129750851317,No,All'aperto,371,Vegetarian,No,Primavera-estate,No,Primavera-estate
3914,45.06301059566212,6.831173650640486,Sì,Ostello,228,Vegetarian,Sì,Autunno-inverno,Sì,Autunno-inverno
3915,44.549595044912486,9.866913083307976,Sì,Bed & Breakfast,380,Vegetarian,Sì,Primavera-estate,Sì,Nessuna informazione
3916,41.31695999581582,16.252044054381216,Sì,Villaggio turistico,351,Vegetarian,No,Primavera-estate,Sì,Primavera-estate
3917,37.89938256557866,13.690988275307298,Sì,Ostello,482,Nessuna informazione,Sì,Nessuna informazione,Sì,Primavera-estate
3918,42.2714861889705,11.853719686573795,No,Gastronomia,185,Gluten-free,No,Primavera-estate,Sì,Nessuna informazione
3919,45.184638843820004,11.047175511311345,Sì,Villaggio turistico,217,Gluten-free,Sì,Autunno-inverno,No,Nessuna informazione
3920,44.820569099354515,7.23613878732795,No,Visite storico-culturali,152,Vegan,No,Autunno-inverno,No,Primavera-estate
3921,40.373465064424934,8.760161098864852,No,Gastronomia,321,Vegan,No,Nessuna informazione,No,Autunno-inverno
3922,41.618617590024094,14.226539159463309,Sì,Hotel,305,Vegetarian,No,Autunno-inverno,No,Autunno-inverno
3923,37.48330509069661,14.793444096107013,Sì,Bed & Breakfast,277,Gluten-free,Sì,Nessuna informazione,Sì,Nessuna informazione
3924,40.7081903388736,14.600729653781496,Sì,Villaggio turistico,343,Vegan,Sì,Autunno-inverno,No,Nessuna informazione
3925,42.68782184979451,13.769041777758385,Sì,Bed & Breakfast,314,Gluten-free,Sì,Nessuna informazione,No,Autunno-inverno
3926,45.96655144405784,12.213868411903942,No,Gastronomia,145,Gluten-free,Sì,Primavera-estate,No,Nessuna informazione
3927,45.65998435598651,10.175917645752724,Sì,Hotel,392,Vegan,No,Autunno-inverno,No,Autunno-inverno
3928,43.19249118462007,11.155805130848194,No,Visite storico-culturali,180,Vegan,Sì,Nessuna informazione,Sì,Autunno-inverno
3929,42.053061712095726,14.044149637576536,No,Gastronomia,340,Nessuna informazione,Sì,Autunno-inverno,Sì,Autunno-inverno
3930,41.21484098597797,16.12739658596844,Sì,Ostello,422,Vegan,No,Primavera-estate,Sì,Nessuna informazione
3931,43.03827917526311,12.152065431544564,No,All'aperto,129,Gluten-free,Sì,Autunno-inverno,No,Primavera-estate
3932,43.007178160288696,12.205740614383735,Sì,Ostello,178,Vegan,No,Nessuna informazione,Sì,Autunno-inverno
3933,41.873892965865835,15.259634645048507,No,Visite storico-culturali,61,Gluten-free,Sì,Autunno-inverno,Sì,Nessuna informazione
3934,39.90847326300452,9.31098642293444,Sì,Villaggio turistico,442,Gluten-free,Sì,Primavera-estate,Sì,Nessuna informazione
3935,40.19187063938353,18.431977563504507,No,Visite storico-culturali,412,Vegan,No,Nessuna informazione,Sì,Autunno-inverno
3936,42.12798049962827,13.593197557929951,Sì,Bed & Breakfast,370,Vegan,No,Autunno-inverno,Sì,Autunno-inverno
3937,45.5349360416476,12.21502361393724,Sì,Hotel,274,Vegan,No,Primavera-estate,Sì,Primavera-estate
3938,40.72922238084412,16.00034391014078,No,Gastronomia,206,Vegan,No,Nessuna informazione,No,Nessuna informazione
3939,44.74000201829184,11.482091491189184,Sì,Bed & Breakfast,388,Nessuna informazione,Sì,Nessuna informazione,Sì,Autunno-inverno
3940,45.0863768764619,11.744648469166417,No,All'aperto,209,Gluten-free,Sì,Primavera-estate,Sì,Autunno-inverno
3941,44.17888194878337,11.56347851038974,No,All'aperto,109,Vegetarian,Sì,Autunno-inverno,No,Primavera-estate
3942,40.091058269481366,8.638181492117917,No,All'aperto,213,Vegan,No,Primavera-estate,No,Primavera-estate
3943,45.83370816670998,7.233185390475872,Sì,Hotel,437,Vegan,No,Nessuna informazione,Sì,Autunno-inverno
3944,45.46625517001152,9.563246019589164,No,Gastronomia,279,Nessuna informazione,No,Autunno-inverno,Sì,Autunno-inverno
3945,41.0788654222146,15.673638912661755,No,Visite storico-culturali,41,Vegetarian,Sì,Primavera-estate,Sì,Nessuna informazione
3946,44.35258988587584,9.291817198975,No,Visite storico-culturali,177,Gluten-free,No,Autunno-inverno,No,Primavera-estate
3947,41.30140128469031,15.971978773997066,No,All'aperto,45,Gluten-free,No,Autunno-inverno,Sì,Nessuna informazione
3948,40.609576960074264,9.09929173809172,Sì,Ostello,360,Vegetarian,Sì,Primavera-estate,No,Primavera-estate
3949,43.58148238895524,12.60501970974611,Sì,Ostello,388,Gluten-free,No,Autunno-inverno,No,Autunno-inverno
3950,42.04139172455338,11.97891505370734,No,All'aperto,26,Gluten-free,No,Autunno-inverno,Sì,Nessuna informazione
3951,37.93226419720486,13.839104854639906,No,All'aperto,93,Nessuna informazione,Sì,Autunno-inverno,No,Autunno-inverno
3952,43.723134334523635,11.534856287205898,No,All'aperto,426,Gluten-free,No,Autunno-inverno,Sì,Nessuna informazione
3953,43.9365054090367,11.242237830694776,Sì,Hotel,270,Vegan,No,Autunno-inverno,No,Nessuna informazione
3954,42.07223551893011,12.042577720400613,Sì,Bed & Breakfast,499,Nessuna informazione,No,Nessuna informazione,No,Autunno-inverno
3955,42.69695698222972,11.36332341252795,No,Gastronomia,233,Vegan,No,Autunno-inverno,Sì,Autunno-inverno
3956,40.619740543398954,14.3934576989416,No,Visite storico-culturali,276,Vegetarian,No,Autunno-inverno,No,Primavera-estate
3957,42.392679662538825,12.603125694359978,No,All'aperto,41,Gluten-free,No,Primavera-estate,No,Nessuna informazione
3958,45.70107618815489,10.189726466223265,Sì,Bed & Breakfast,147,Gluten-free,Sì,Primavera-estate,Sì,Autunno-inverno
3959,43.4558174586648,10.749478146482952,Sì,Villaggio turistico,304,Vegan,No,Nessuna informazione,Sì,Primavera-estate
3960,45.38978800073987,8.251867048383673,No,Gastronomia,226,Nessuna informazione,No,Nessuna informazione,Sì,Primavera-estate
3961,37.86511889163242,14.933276370252543,No,All'aperto,161,Vegan,No,Primavera-estate,Sì,Primavera-estate
3962,44.24123175040322,10.534159030124364,No,All'aperto,288,Nessuna informazione,No,Autunno-inverno,No,Nessuna informazione
3963,46.16810528606594,11.44504538423441,Sì,Villaggio turistico,400,Gluten-free,Sì,Nessuna informazione,No,Nessuna informazione
3964,38.5188406497515,16.466036951582108,Sì,Villaggio turistico,99,Vegetarian,No,Nessuna informazione,No,Autunno-inverno
3965,46.22481555562268,9.50326599956101,No,Gastronomia,438,Vegan,Sì,Autunno-inverno,Sì,Nessuna informazione
3966,45.189403592049715,11.49012520254232,Sì,Bed & Breakfast,406,Nessuna informazione,Sì,Autunno-inverno,No,Primavera-estate
3967,42.79524777269481,13.008358981108668,Sì,Villaggio turistico,226,Gluten-free,No,Autunno-inverno,No,Nessuna informazione
3968,45.07848806843679,11.129123371581498,No,Visite storico-culturali,29,Vegan,No,Nessuna informazione,Sì,Autunno-inverno
3969,40.81353831658229,15.493558396153515,Sì,Ostello,185,Gluten-free,Sì,Nessuna informazione,No,Autunno-inverno
3970,40.00753630848704,16.465894341196993,No,Visite storico-culturali,390,Nessuna informazione,No,Nessuna informazione,Sì,Nessuna informazione
3971,37.707410159845395,14.749810836946038,No,All'aperto,354,Nessuna informazione,Sì,Autunno-inverno,No,Nessuna informazione
3972,41.519022876707666,13.246667132936743,Sì,Villaggio turistico,54,Nessuna informazione,Sì,Autunno-inverno,Sì,Autunno-inverno
3973,39.27003603121852,16.67468970713183,No,All'aperto,36,Nessuna informazione,No,Primavera-estate,No,Nessuna informazione
3974,45.05716245839713,11.498093689370414,No,All'aperto,493,Nessuna informazione,Sì,Primavera-estate,No,Primavera-estate
3975,44.17357205566801,7.886960122929786,Sì,Villaggio turistico,116,Vegetarian,No,Primavera-estate,No,Primavera-estate
3976,41.58970301802694,13.522706801033575,Sì,Villaggio turistico,206,Vegan,No,Primavera-estate,Sì,Nessuna informazione
